ID,exponential_glrlm_GrayLevelNonUniformity,exponential_glrlm_ShortRunEmphasis,gradient_glcm_Imc2,gradient_glszm_ZoneEntropy,lbp_3D_k_glszm_SmallAreaLowGrayLevelEmphasis,lbp_3D_m1_glrlm_GrayLevelNonUniformityNormalized,original_shape_Elongation,square_firstorder_Range,squareroot_firstorder_Kurtosis,squareroot_glrlm_RunEntropy,squareroot_glszm_GrayLevelVariance,wavelet_HLH_glszm_LowGrayLevelZoneEmphasis,wavelet_HLL_firstorder_Kurtosis,wavelet_LHH_glrlm_LongRunHighGrayLevelEmphasis,wavelet_LLH_glszm_LargeAreaHighGrayLevelEmphasis
224.nii.gz,2.1051421189785273,-0.6821734827784756,-1.0688093006538375,-0.8672987717253018,-0.41025543459800107,0.5323395658668522,0.28312566862816335,-0.35736829147568344,-0.6419217945564724,0.7807439247829078,-0.287085198956722,-0.7295599904189571,-0.36330337080202935,0.511697078913395,0.7461345610004854
225.nii.gz,-0.9437032341243105,-1.479970501678508,0.4825206778978468,-0.40187059612456416,-1.0194503594073014,0.03978578201335857,0.6063618456109131,-0.24664499706754617,-0.5825299961824033,0.46264598818948555,-0.720892157082001,-0.016137806802630553,0.3373716790381712,0.5276741308026732,-0.8528299839993377
226.nii.gz,-0.6416252371920301,-1.1026477942635975,0.4596946963367146,-0.5616619569308098,-0.7601715857446706,0.6917189406847708,0.7493995561124454,-1.9360063467138247,-0.3172551497067651,0.6575311915871347,-0.3759358909954951,0.011844808827802427,-0.36382284388653574,0.6554167796211151,-0.4967499934940078
227.nii.gz,-0.5159465495200479,-0.39905130422174967,-0.10104905149152618,-0.18530808787235056,-0.4786392379807176,-0.5997396339577649,0.3952055520687934,-0.5000818461936803,-0.3305709420484181,-0.0033203979190567,0.3556553008402581,-0.5268233209783191,-0.3646968611030456,0.16462940589236894,-0.043090986999500196
228.nii.gz,-0.367589650524087,0.263697421634761,-0.1293937711207338,0.04370684789052916,0.07293488381254917,-0.16709051816686915,0.4864234995338024,0.08892676121131196,-0.5930625396299773,1.1908743369089845,0.8445847192663092,-0.5200873892351447,-0.3641563173820351,0.615810969752754,-0.5731896765950134
229.nii.gz,-0.12793667602826753,-0.2254090346363761,-1.5193346514929351,-0.9680714917277488,-0.5349050120769203,-0.3472599862245468,0.9448165207065871,-1.590745084995834,-0.5678049887933575,0.2710819564377344,-1.2135460832082419,-0.5157747071806004,-0.3638984525648451,0.7859418766725205,-0.3647291613095521
23.nii.gz,-0.7869859153046452,0.06423345208375557,-1.6319528343957852,-2.409905980035392,0.8524963196867423,0.31079920567712294,-1.152725827104056,-1.2839553090353293,-0.05942104317558471,-2.731813180970405,0.6848944154564829,-1.3812015326579816,-0.36352918327815,-1.0100085378541217,-0.709649709628721
230.nii.gz,-0.9564390721896074,-1.2905522152338387,0.6725034106423187,0.02422953749750489,1.4640135448370637,-0.3599355809511458,-0.8948575190253474,1.0976237616177822,-0.46779968613188483,-0.49099402061688463,0.02464500628758067,0.8810414005427407,0.08978510428338235,-0.96789845048989,-0.870498209978885
231.nii.gz,-0.06519504946236358,-0.6716439634991507,-2.019388206966985,-0.9911687878623563,-0.4168540615255798,0.13769512322108132,-0.8994839213144674,-1.0814351515761522,-0.33627960192281114,-0.15300064320070053,-1.2405945253704174,-0.8686662910808074,-0.3649739020160944,0.7972718116615237,0.019907958049940513
232.nii.gz,1.331935275055546,0.3216321908143576,-0.8293183644436789,-0.4660517306995393,-0.8577628599591899,-0.4219805939486288,-0.8425888232671067,-0.7717384596639988,-0.425854013749888,0.5001940198682172,-1.3633569778146704,-0.4544804398330486,-0.36470540261003553,1.0915327403763775,1.192423987712953
